"SOLUCION [7.03242542153048, 0.017090104524299994]"
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"g22m int#2";"[15.74266975671458]";"[23.699781382833677]";"[5.957111626119096]";"[26.571116261190966]";"[15.74266975671458]";"[23.699781382833677]";"[5.957111626119096]";"[26.571116261190966]";"[65.00000036662026]";"[24.00000035195545]"
"g32m int#3";"[15.785558130595483]";"[24.65689300895277]";"[5.957111626119096]";"[25.571116261190966]";"[15.785558130595483]";"[24.65689300895277]";"[5.957111626119096]";"[25.571116261190966]";"[65.00000036662026]";"[24.00000035195545]"
"X12m int#1";"[0.49081265354036646]";"[0.28752302103762417]";"[0.5728813591634327]";"[0.4836753128634588]";"[0.3215843649528837]";"[0.4383566247539378]";"[0.5870056530284089]";"[0.4719912165708949]"
"X22m int#2";"[0.4220420002935618]";"[0.3883262485404819]";"[0.46613801253600945]";"[0.41466313839478103]";"[0.41342889824675444]";"[0.3963608763552148]";"[0.47704459879066685]";"[0.4047754927698682]"
"X32m int#3";"[0.3466302171911453]";"[0.46129181443476225]";"[0.4779929975954198]";"[0.4438291350794095]";"[0.5084029153536623]";"[0.31492545407000955]";"[0.4884253844477008]";"[0.4438291350794095]"
"S12m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S22m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S32m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q12m int#1";"[223.76923076923077]";"[586.3846153846155]";"[78.0]";"[321.6153846153846]";"[146.6153846153846]";"[894.0]";"[79.92307692307692]";"[313.8461538461538]"
"q22m int#2";"[180.9230769230769]";"[706.3846153846154]";"[75.6153846153846]";"[309.6923076923077]";"[177.23076923076923]";"[721.0]";"[77.38461538461537]";"[302.30769230769226]"
"q32m int#3";"[149.0]";"[873.0]";"[77.53846153846155]";"[319.0]";"[218.53846153846155]";"[596.0]";"[79.23076923076924]";"[319.0]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g13m int#1";"[16.811101700845608]";"[26.685169501409348]";"[5.0]";"[23.74813560112748]";"[16.811101700845608]";"[26.685169501409348]";"[5.0]";"[23.74813560112748]";"[65.000047994056]";"[24.00004607429376]"
"g23m int#2";"[15.811101700845608]";"[23.779618650986542]";"[5.968516950140935]";"[26.685169501409348]";"[15.811101700845608]";"[23.779618650986542]";"[5.968516950140935]";"[26.685169501409348]";"[65.000047994056]";"[24.00004607429376]"
"g33m int#3";"[15.842584750704674]";"[24.74813560112748]";"[5.968516950140935]";"[25.685169501409348]";"[15.842584750704674]";"[24.74813560112748]";"[5.968516950140935]";"[25.685169501409348]";"[65.000047994056]";"[24.00004607429376]"
"X13m int#1";"[0.516708972817479]";"[0.2972233338873883]";"[0.5949156935049194]";"[0.5112034722973346]";"[0.3325421324246474]";"[0.4613834542338343]";"[0.623164301933453]";"[0.48792504547044957]"
"X23m int#2";"[0.4432632136408546]";"[0.40093081070684206]";"[0.48133958589395265]";"[0.4364790779425866]";"[0.42611155362089415]";"[0.4169461274385356]";"[0.5031110912539545]";"[0.4167882924714923]"
"X33m int#3";"[0.3639267878940824]";"[0.47538495903239036]";"[0.49269863216873644]";"[0.4654059929152069]";"[0.5240474422443451]";"[0.3306110235574099]";"[0.5135235503391729]";"[0.4654059929152069]"
"S13m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S23m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S33m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q13m int#1";"[236.53846153846152]";"[608.7692307692308]";"[81.0]";"[341.2307692307692]";"[152.23076923076923]";"[945.0]";"[84.84615384615384]";"[325.6923076923076]"
"q23m int#2";"[190.84615384615384]";"[731.7692307692307]";"[78.23076923076921]";"[327.3846153846154]";"[183.46153846153848]";"[761.0000000000001]";"[81.76923076923076]";"[312.6153846153845]"
"q33m int#3";"[157.0]";"[903.0]";"[80.0769230769231]";"[336.00000000000006]";"[226.07692307692307]";"[628.0]";"[83.46153846153847]";"[336.00000000000006]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g14m int#1";"[16.851509226780248]";"[26.75251537796708]";"[5.0]";"[23.80201230237366]";"[16.851509226780248]";"[26.75251537796708]";"[5.0]";"[23.80201230237366]";"[65.00083087578214]";"[24.000797640750864]"
"g24m int#2";"[15.851509226780248]";"[23.826760764576953]";"[5.975251537796708]";"[26.75251537796708]";"[15.851509226780248]";"[23.826760764576953]";"[5.975251537796708]";"[26.75251537796708]";"[65.00083087578214]";"[24.000797640750864]"
"g34m int#3";"[15.87625768898354]";"[24.80201230237366]";"[5.975251537796708]";"[25.75251537796708]";"[15.87625768898354]";"[24.80201230237366]";"[5.975251537796708]";"[25.75251537796708]";"[65.00083087578214]";"[24.000797640750864]"
"X14m int#1";"[0.5433035189181197]";"[0.3073802891772345]";"[0.6169570388209831]";"[0.5393724576773022]";"[0.34398606011107113]";"[0.4850652022263048]";"[0.6593304618169298]";"[0.5045334351498618]"
"X24m int#2";"[0.46512767306967095]";"[0.41402306172473075]";"[0.4968769073238757]";"[0.45891436819937564]";"[0.43946545662444775]";"[0.43799879525953694]";"[0.5294977509065089]";"[0.4294521885200576]"
"X34m int#3";"[0.3816642188054783]";"[0.4901174093803308]";"[0.5077505218514203]";"[0.4876805228309463]";"[0.5403795955768006]";"[0.34670684907933386]";"[0.5389530678869824]";"[0.4876805228309463]"
"S14m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S24m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S34m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q14m int#1";"[249.3076923076923]";"[631.1538461538463]";"[84.0]";"[360.8461538461538]";"[157.84615384615384]";"[996.0]";"[89.76923076923077]";"[337.53846153846143]"
"q24m int#2";"[200.76923076923077]";"[757.1538461538461]";"[80.84615384615383]";"[345.0769230769231]";"[189.6923076923077]";"[801.0000000000001]";"[86.15384615384615]";"[322.92307692307685]"
"q34m int#3";"[165.00000000000003]";"[932.9999999999999]";"[82.61538461538463]";"[353.00000000000006]";"[233.6153846153846]";"[660.0000000000001]";"[87.69230769230771]";"[353.00000000000006]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g15m int#1";"[16.88034910732707]";"[26.800581845545114]";"[5.0]";"[23.84046547643609]";"[16.88034910732707]";"[26.800581845545114]";"[5.0]";"[23.84046547643609]";"[65.00628287541527]";"[24.006031560398657]"
"g25m int#2";"[15.880349107327069]";"[23.86040729188158]";"[5.980058184554512]";"[26.800581845545114]";"[15.880349107327069]";"[23.86040729188158]";"[5.980058184554512]";"[26.800581845545114]";"[65.00628287541527]";"[24.006031560398657]"
"g35m int#3";"[15.900290922772557]";"[24.84046547643609]";"[5.980058184554512]";"[25.800581845545114]";"[15.900290922772557]";"[24.84046547643609]";"[5.980058184554512]";"[25.800581845545114]";"[65.00628287541527]";"[24.006031560398657]"
"X15m int#1";"[0.5702029030744359]";"[0.3177377077555776]";"[0.639044814707472]";"[0.5678227845713827]";"[0.35564460494076205]";"[0.5090310664149206]";"[0.6955474508442955]";"[0.5214417888239425]"
"X25m int#2";"[0.4872711529602135]";"[0.4273361853195447]";"[0.5125816364696483]";"[0.48161832990785]";"[0.45311413895204966]";"[0.45926142869346154]";"[0.5560447798385034]";"[0.44240258803240146]"
"X35m int#3";"[0.39959781015616025]";"[0.5051360767500055]";"[0.5229749968404617]";"[0.5102570453624717]";"[0.5570205134902455]";"[0.36298459513084513]";"[0.5645484383237144]";"[0.5102570453624717]"
"S15m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S25m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S35m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q15m int#1";"[262.0769230769231]";"[653.5384615384617]";"[86.99999999999999]";"[380.4615384615384]";"[163.46153846153845]";"[1047.0]";"[94.6923076923077]";"[349.3846153846153]"
"q25m int#2";"[210.6923076923077]";"[782.5384615384614]";"[83.46153846153844]";"[362.76923076923083]";"[195.92307692307696]";"[841.0000000000002]";"[90.53846153846153]";"[333.2307692307691]"
"q35m int#3";"[173.00000000000003]";"[962.9999999999999]";"[85.15384615384617]";"[370.00000000000006]";"[241.15384615384613]";"[692.0000000000001]";"[91.92307692307695]";"[370.00000000000006]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g16m int#1";"[16.902816906535996]";"[26.838028177559995]";"[5.0]";"[23.870422542047997]";"[16.902816906535996]";"[26.838028177559995]";"[5.0]";"[23.870422542047997]";"[65.0301766403664]";"[24.028969574751756]"
"g26m int#2";"[15.902816906535996]";"[23.886619724291997]";"[5.983802817756]";"[26.838028177559995]";"[15.902816906535996]";"[23.886619724291997]";"[5.983802817756]";"[26.838028177559995]";"[65.0301766403664]";"[24.028969574751756]"
"g36m int#3";"[15.919014088779997]";"[24.870422542047997]";"[5.983802817756]";"[25.838028177559995]";"[15.919014088779997]";"[24.870422542047997]";"[5.983802817756]";"[25.838028177559995]";"[65.0301766403664]";"[24.028969574751756]"
"X16m int#1";"[0.5974096644942638]";"[0.3282827775792014]";"[0.6613238302410142]";"[0.5965677623999912]";"[0.3675081003521948]";"[0.5332773833123385]";"[0.731978085608644]";"[0.5386429940838988]"
"X26m int#2";"[0.5096868198515933]";"[0.44087629392576005]";"[0.528507467002577]";"[0.5045875625674986]";"[0.46703520312761054]";"[0.48075370792456745]";"[0.5828223541386776]";"[0.4556182884000095]"
"X36m int#3";"[0.4177380884340277]";"[0.5204362205772637]";"[0.5384258376969957]";"[0.5331236930302016]";"[0.5739682277548709]";"[0.3794519876112175]";"[0.5903792080010917]";"[0.5331236930302016]"
"S16m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S26m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S36m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q16m int#1";"[274.8461538461538]";"[675.9230769230771]";"[89.99999999999999]";"[400.07692307692304]";"[169.07692307692307]";"[1098.0]";"[99.61538461538461]";"[361.2307692307691]"
"q26m int#2";"[220.61538461538464]";"[807.9230769230768]";"[86.07692307692305]";"[380.4615384615385]";"[202.1538461538462]";"[881.0000000000002]";"[94.92307692307692]";"[343.5384615384614]"
"q36m int#3";"[181.00000000000003]";"[992.9999999999999]";"[87.69230769230772]";"[387.0000000000001]";"[248.69230769230768]";"[724.0000000000001]";"[96.15384615384617]";"[387.0000000000001]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g17m int#1";"[16.92123814546324]";"[26.86873024243873]";"[5.0]";"[23.894984193950986]";"[16.92123814546324]";"[26.86873024243873]";"[5.0]";"[23.894984193950986]";"[65.10876949063793]";"[24.104418711012414]"
"g27m int#2";"[15.921238145463239]";"[23.908111169707112]";"[5.986873024243873]";"[26.86873024243873]";"[15.921238145463239]";"[23.908111169707112]";"[5.986873024243873]";"[26.86873024243873]";"[65.10876949063793]";"[24.104418711012414]"
"g37m int#3";"[15.934365121219365]";"[24.894984193950986]";"[5.986873024243873]";"[25.86873024243873]";"[15.934365121219365]";"[24.894984193950986]";"[5.986873024243873]";"[25.86873024243873]";"[65.10876949063793]";"[24.104418711012414]"
"X17m int#1";"[0.62523919662693]";"[0.33917643149728904]";"[0.6841938488846696]";"[0.625929185348673]";"[0.3797588166728425]";"[0.5580830972984143]";"[0.7690814231879786]";"[0.5564069921079662]"
"X27m int#2";"[0.5326387681297898]";"[0.4548687568678236]";"[0.5449443183186967]";"[0.5280860709251869]";"[0.48145426188308343]";"[0.5027364189032082]";"[0.6101674891148635]";"[0.46931915113134814]"
"X37m int#3";"[0.436308085232892]";"[0.5362777300890823]";"[0.5543969517674168]";"[0.5565538524596069]";"[0.5915108798985604]";"[0.396310815197797]";"[0.6167843325289676]";"[0.5565538524596069]"
"S17m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S27m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S37m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q17m int#1";"[287.6153846153846]";"[698.3076923076925]";"[92.99999999999999]";"[419.6923076923076]";"[174.69230769230768]";"[1149.0]";"[104.53846153846153]";"[373.0769230769229]"
"q27m int#2";"[230.53846153846155]";"[833.3076923076922]";"[88.69230769230766]";"[398.15384615384625]";"[208.38461538461544]";"[921.0000000000002]";"[99.3076923076923]";"[353.8461538461537]"
"q37m int#3";"[189.00000000000003]";"[1022.9999999999999]";"[90.23076923076927]";"[404.0000000000001]";"[256.2307692307692]";"[756.0000000000001]";"[100.38461538461542]";"[404.0000000000001]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g18m int#1";"[16.936857924322005]";"[26.89476320720334]";"[5.0]";"[23.915810565762673]";"[16.936857924322005]";"[26.89476320720334]";"[5.0]";"[23.915810565762673]";"[65.32159212103336]";"[24.30872843619202]"
"g28m int#2";"[15.936857924322005]";"[23.92633424504234]";"[5.9894763207203345]";"[26.89476320720334]";"[15.936857924322005]";"[23.92633424504234]";"[5.9894763207203345]";"[26.89476320720334]";"[65.32159212103336]";"[24.30872843619202]"
"g38m int#3";"[15.94738160360167]";"[24.915810565762673]";"[5.9894763207203345]";"[25.89476320720334]";"[15.94738160360167]";"[24.915810565762673]";"[5.9894763207203345]";"[25.89476320720334]";"[65.32159212103336]";"[24.30872843619202]"
"X18m int#1";"[0.65452816077025]";"[0.35085318171439683]";"[0.7085732026688363]";"[0.6567527761207104]";"[0.39288450930741775]";"[0.5841935782628443]";"[0.8079324257994827]";"[0.5754492893903053]"
"X28m int#2";"[0.5568348594923881]";"[0.46989915556350653]";"[0.5626029557784337]";"[0.5528192765609766]";"[0.496983127953859]";"[0.5258846323080615]";"[0.6389122025183899]";"[0.48410034318158746]"
"X38m int#3";"[0.4558902821121896]";"[0.5533457879576656]";"[0.5716083948347022]";"[0.5812839959085503]";"[0.6104052234918774]";"[0.41408972546119727]";"[0.6445998482381383]";"[0.5812839959085503]"
"S18m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S28m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S38m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q18m int#1";"[300.38461538461536]";"[720.692307692308]";"[95.99999999999999]";"[439.30769230769226]";"[180.3076923076923]";"[1200.0]";"[109.46153846153847]";"[384.92307692307674]"
"q28m int#2";"[240.46153846153848]";"[858.6923076923075]";"[91.30769230769228]";"[415.8461538461539]";"[214.6153846153847]";"[961.0000000000003]";"[103.6923076923077]";"[364.15384615384596]"
"q38m int#3";"[197.00000000000003]";"[1052.9999999999998]";"[92.7692307692308]";"[421.00000000000017]";"[263.7692307692308]";"[788.0000000000001]";"[104.61538461538464]";"[421.00000000000017]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g19m int#1";"[16.95042169353369]";"[26.91736948922282]";"[5.0]";"[23.933895591378256]";"[16.95042169353369]";"[26.91736948922282]";"[5.0]";"[23.933895591378256]";"[65.82248775730679]";"[24.789588247014525]"
"g29m int#2";"[15.950421693533691]";"[23.942158642455972]";"[5.9917369489222825]";"[26.91736948922282]";"[15.950421693533691]";"[23.942158642455972]";"[5.9917369489222825]";"[26.91736948922282]";"[65.82248775730679]";"[24.789588247014525]"
"g39m int#3";"[15.95868474461141]";"[24.933895591378256]";"[5.9917369489222825]";"[25.91736948922282]";"[15.95868474461141]";"[24.933895591378256]";"[5.9917369489222825]";"[25.91736948922282]";"[65.82248775730679]";"[24.789588247014525]"
"X19m int#1";"[0.687034061765959]";"[0.36421845397112745]";"[0.7363193545732624]";"[0.690815780354775]";"[0.4079001049590574]";"[0.6131764717321371]";"[0.8507434966980895]";"[0.5972557484193644]"
"X29m int#2";"[0.5837629088629424]";"[0.48717785477100944]";"[0.5829356275376184]";"[0.5802708592208418]";"[0.5148950265270377]";"[0.5516092773109849]";"[0.6707817827111828]";"[0.5011991736492292]"
"X39m int#3";"[0.4777028051538364]";"[0.5730586977269004]";"[0.5915292731524241]";"[0.6088620916517022]";"[0.6322168081717001]";"[0.43389485885139284]";"[0.6755560302749637]";"[0.6088620916517022]"
"S19m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S29m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S39m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q19m int#1";"[313.15384615384613]";"[743.0769230769233]";"[98.99999999999999]";"[458.92307692307685]";"[185.92307692307688]";"[1251.0]";"[114.38461538461539]";"[396.7692307692306]"
"q29m int#2";"[250.38461538461542]";"[884.0769230769229]";"[93.92307692307689]";"[433.53846153846166]";"[220.84615384615392]";"[1001.0000000000003]";"[108.07692307692308]";"[374.4615384615382]"
"q39m int#3";"[205.00000000000003]";"[1083.0]";"[95.30769230769235]";"[438.00000000000017]";"[271.3076923076923]";"[820.0000000000001]";"[108.84615384615388]";"[438.00000000000017]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g110m int#1";"[16.962411505738995]";"[26.937352509564988]";"[5.0]";"[23.949882007651993]";"[16.962411505738995]";"[26.937352509564988]";"[5.0]";"[23.949882007651993]";"[66.88302350622547]";"[25.80770256597645]"
"g210m int#2";"[15.962411505738995]";"[23.956146756695492]";"[5.993735250956499]";"[26.937352509564988]";"[15.962411505738995]";"[23.956146756695492]";"[5.993735250956499]";"[26.937352509564988]";"[66.88302350622547]";"[25.80770256597645]"
"g310m int#3";"[15.968676254782494]";"[24.949882007651993]";"[5.993735250956499]";"[25.937352509564988]";"[15.968676254782494]";"[24.949882007651993]";"[5.993735250956499]";"[25.937352509564988]";"[66.88302350622547]";"[25.80770256597645]"
"X110m int#1";"[0.7260560488862344]";"[0.38095252626775333]";"[0.7708551861734461]";"[0.7314604032554235]";"[0.4266885913917214]";"[0.6479753250535615]";"[0.9016564055467684]";"[0.6245808812237275]"
"X210m int#2";"[0.6162133893952922]";"[0.5089437271433872]";"[0.6086189197381753]";"[0.6132268285767887]";"[0.5375478503235531]";"[0.5825539591839182]";"[0.7090046698463845]";"[0.5229049772487375]"
"X310m int#3";"[0.504026439241925]";"[0.5980383875065679]";"[0.6168631600852268]";"[0.6421893549718727]";"[0.6598395963351312]";"[0.4577975796546234]";"[0.7128843123626442]";"[0.6421893549718727]"
"S110m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S210m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S310m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q110m int#1";"[325.9230769230769]";"[765.4615384615388]";"[101.99999999999999]";"[478.5384615384615]";"[191.5384615384615]";"[1302.0]";"[119.3076923076923]";"[408.6153846153844]"
"q210m int#2";"[260.3076923076923]";"[909.4615384615382]";"[96.5384615384615]";"[451.2307692307694]";"[227.07692307692318]";"[1041.0000000000005]";"[112.46153846153847]";"[384.76923076923055]"
"q310m int#3";"[213.00000000000003]";"[1113.0]";"[97.8461538461539]";"[455.0000000000002]";"[278.84615384615387]";"[852.0000000000001]";"[113.07692307692312]";"[455.0000000000002]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g111m int#1";"[16.973157228002584]";"[26.955262046670978]";"[5.0]";"[23.964209637336783]";"[16.973157228002584]";"[26.955262046670978]";"[5.0]";"[23.964209637336783]";"[68.95040735611421]";"[27.792391061869644]"
"g211m int#2";"[15.973157228002586]";"[23.968683432669685]";"[5.995526204667097]";"[26.955262046670978]";"[15.973157228002586]";"[23.968683432669685]";"[5.995526204667097]";"[26.955262046670978]";"[68.95040735611421]";"[27.792391061869644]"
"g311m int#3";"[15.977631023335489]";"[24.964209637336783]";"[5.995526204667097]";"[25.955262046670978]";"[15.977631023335489]";"[24.964209637336783]";"[5.995526204667097]";"[25.955262046670978]";"[68.95040735611421]";"[27.792391061869644]"
"X111m int#1";"[0.7773315031554642]";"[0.4039440294529867]";"[0.8180556804962701]";"[0.7845103301972132]";"[0.4524870866653315]";"[0.6937093862574282]";"[0.9678827282062099]";"[0.6621577308304456]"
"X211m int#2";"[0.6590336664091501]";"[0.539037896011449]";"[0.6442372459243901]";"[0.6565326620089422]";"[0.5689863678391552]";"[0.6233110797867932]";"[0.7591903619543438]";"[0.5531416916138326]"
"X311m int#3";"[0.5388196879023874]";"[0.6327785396193492]";"[0.6522339844308223]";"[0.6863013760805025]";"[0.6982337967492475]";"[0.4893930262672832]";"[0.7621891388942558]";"[0.6863013760805025]"
"S111m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S211m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S311m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q111m int#1";"[338.6923076923076]";"[787.8461538461542]";"[104.99999999999997]";"[498.1538461538461]";"[197.1538461538461]";"[1353.0]";"[124.23076923076923]";"[420.4615384615382]"
"q211m int#2";"[270.2307692307693]";"[934.8461538461536]";"[99.15384615384612]";"[468.9230769230771]";"[233.3076923076924]";"[1081.0000000000005]";"[116.84615384615385]";"[395.0769230769228]"
"q311m int#3";"[221.00000000000003]";"[1143.0]";"[100.38461538461544]";"[472.0000000000002]";"[286.38461538461536]";"[884.0000000000001]";"[117.30769230769235]";"[472.0000000000002]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g112m int#1";"[16.982894598728876]";"[26.97149099788146]";"[5.0]";"[23.97719279830517]";"[16.982894598728876]";"[26.97149099788146]";"[5.0]";"[23.97719279830517]";"[72.72205432654914]";"[31.413172153487174]"
"g212m int#2";"[15.982894598728874]";"[23.980043698517022]";"[5.997149099788146]";"[26.97149099788146]";"[15.982894598728874]";"[23.980043698517022]";"[5.997149099788146]";"[26.97149099788146]";"[72.72205432654914]";"[31.413172153487174]"
"g312m int#3";"[15.98574549894073]";"[24.97719279830517]";"[5.997149099788146]";"[25.97149099788146]";"[15.98574549894073]";"[24.97719279830517]";"[5.997149099788146]";"[25.97149099788146]";"[72.72205432654914]";"[31.413172153487174]"
"X112m int#1";"[0.8502741266040407]";"[0.43788131292011473]";"[0.8874555782222944]";"[0.8595388168932557]";"[0.4905499228995953]";"[0.7587780996314375]";"[1.0612805668342113]";"[0.7176657481711624]"
"X212m int#2";"[0.7201683418072912]";"[0.5836846643585073]";"[0.6972114616674949]";"[0.718138932116981]";"[0.6157617288269922]";"[0.6814096462145744]";"[0.8305406376326323]";"[0.5982599070908134]"
"X312m int#3";"[0.5885663928551687]";"[0.6845529097322773]";"[0.7051163535231362]";"[0.7494446570728238]";"[0.7554290181725222]";"[0.5345698766536795]";"[0.8326486087941366]";"[0.7494446570728238]"
