48822755.672458224,7508596.225247573,7226701126.840324
73332191.693971,7932743.117713331,7226643363.0436945
80169004.02372968,8056463.372872849,7226634457.231599
71312395.8708022,7902754.37203829,7226655338.603654
71447223.99903509,7908279.629322556,7226659538.582115
119207357.50433955,8775246.425624643,7226601012.103159
119207409.43051122,8775248.872348707,7226601014.257642
119207461.35466744,8775251.318961607,7226601016.412016
119211860.97408673,8775371.838363364,7226601066.050519
120085253.81912893,7690840.167803999,7224985319.9752035
121204638.83656585,7735186.395344321,7225020911.574238
121463563.80392809,7740334.876398187,7225019986.518648
121677961.81589068,7753198.204679743,7225034508.574744
127766660.31100456,7923525.844534004,7225109876.4822645
129978683.74537294,7985129.839128442,7225137234.069943
129104843.84588623,8037136.961690543,7225253998.532098
131700963.81517732,8032206.646906983,7225156248.818225
129430165.8752243,8043916.711867208,7225254024.795726
136120100.79008308,8177107.928716999,7225242879.734628
129611551.9927831,8050631.899567698,7225258945.4075365
129817898.39780703,8967704.681120496,7226586436.572895
129878002.92531571,8067136.261072913,7225277297.546152
130689788.93706633,8087115.098204207,7225282498.310003
130470118.99465366,8084699.048881061,7225286080.711054
130914380.31666683,8147280.433552759,7225370003.088393
131501315.6372105,8163015.124116471,7225375936.084117
133173998.38893041,8178060.613861622,7225346723.706363
132701805.77593382,8175335.515634144,7225356704.947437
131902546.60168909,8174819.423053258,7225381766.111142
133086884.50688782,8235873.650530366,7225439101.686032
139445318.178423,8342067.827280824,7225406750.604706
134948533.14984468,8437066.723955257,7225692377.591182
134794167.52262974,8434599.62338326,7225693511.266426
133495367.51122893,8553387.134837497,7225912184.007085
134549895.5701016,8468638.456532001,7225752175.012208
133570163.6946746,8449143.430214314,7225753087.702102
138473609.51717788,8485458.286974719,7225653826.004136
150866151.3419459,8647860.86465258,7225511321.013256
149049491.9121557,8649248.958495922,7225573652.192986
134019307.66977327,8526515.328165965,7225856783.581419
